,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
8441,UNIVERSAL COMPRESSION HLDGS,UCO.1,269.86,2022.758,453.913,837.696,92.7,140.701,233.401,309.157,95.394,154.024,33.61,116.903,116.399,763.07,1211.9157,1161.086,763.07,529.669
8442,UNIVERSAL COMPRESSION HLDGS,UCO.1,300.598,2095.295,343.211,905.092,79.0,126.167,205.167,270.436,108.273,155.884,55.369,177.96,121.642,613.6469999999999,1228.0899,1263.983,613.6469999999999,408.48
8443,UNIVERSAL COMPRESSION HLDGS,UCO.1,450.1880000000001,2342.031,519.056,815.638,122.701,187.188,309.889,428.651,175.812,265.209,87.656,266.28,193.968,947.707,1871.3743,1303.521,947.707,637.818
9460,UNIVERSAL TRAVEL GROUP,UTRA,16.252,29.925,29.43,0.0,0.089,10.601,10.69,14.865,0.0,8.267999999999999,8.696,13.018,5.404,44.295,140.2423,8.267999999999999,44.295,33.605
9461,UNIVERSAL TRAVEL GROUP,UTRA,35.319,49.427,51.484,0.0,0.072,18.867,18.939,25.275,0.0,5.026,14.532,28.526,10.715,76.759,36.6256,5.026,76.759,57.82
9462,UNIVERSAL TRAVEL GROUP,UTRA,70.47800000000001,85.70700000000001,64.689,0.0,0.813,24.169,24.982,33.187,0.0,6.27,10.745,39.932,17.320999999999998,97.876,169.48,8.086,97.876,72.89399999999999
9463,UNIVERSAL TRAVEL GROUP,UTRA,110.75,140.063,110.665,0.0,1.557,29.306,30.863000000000003,42.653,0.0,10.439,22.039,64.112,38.658,153.31799999999998,121.7758,11.759,153.31799999999998,122.455
6104,UNIVISION COMMUNICATIONS INC,5952B,520.566,7642.916999999999,513.741,1368.346,84.904,348.696,433.6,797.2739999999999,0.0,288.633,155.42700000000002,513.3,320.106,1311.015,12789.2293,2539.94,1311.015,877.415
6105,UNIVISION COMMUNICATIONS INC,5952B,664.684,8227.126,663.457,1227.68,101.382,493.255,594.637,1123.478,0.0,291.515,255.883,767.947,331.824,1786.935,9460.1811,2580.028,1786.935,1192.298
6106,UNIVISION COMMUNICATIONS INC,5952B,633.6,8128.335999999999,729.9730000000001,969.299,93.223,570.054,663.2769999999999,1222.558,0.0,909.521,187.179,955.295,398.702,1952.531,8963.4504,2979.547,1952.531,1289.254
6107,UNIVISION COMMUNICATIONS INC,5952B,663.8910000000001,8166.395,809.768,969.589,90.791,700.0189999999999,790.81,1356.884,0.0,483.708,349.17400000000004,1304.017,454.06,2166.652,10963.6943,2604.896,2166.652,1375.842
2016,UNOCAL CORP,UCL,1295.0,10425.0,4063.0,3419.0,967.0,1085.0,2052.0,2601.0,102.0,1422.0,615.0,2800.0,847.0,6664.0,8801.0079,6782.0,6664.0,4612.0
2017,UNOCAL CORP,UCL,1375.0,10760.0,3146.0,3524.0,973.0,601.0,1574.0,2078.0,97.0,1632.0,331.0,2535.0,994.0,5224.0,7889.0284,7187.0,5224.0,3650.0
2018,UNOCAL CORP,UCL,1991.0,11798.0,3640.0,3157.0,988.0,1128.0,2116.0,2755.0,141.0,2085.0,643.0,3158.0,1292.0,6395.0,9597.677,7750.0,6395.0,4279.0
2019,UNOCAL CORP,UCL,2930.0,13101.0,4795.0,2571.0,997.0,1648.0,2645.0,3208.0,220.0,2581.0,1208.0,4293.0,1423.0,8003.0,11380.3356,7857.0,8003.0,5358.0
6672,URIGEN PHARMACEUTICALS -REDH,7262B,21.306,21.891,12.527,0.0,1.439,-12.988,-11.549,-11.549,0.0,4.001,-6.484,-214.26,0.19,0.978,90.4591,4.001,0.978,12.527
6673,URIGEN PHARMACEUTICALS -REDH,7262B,13.207,14.152,0.473,0.0,0.048,-11.276,-11.228,1.704,0.0,2.583,-11.083,-225.335,0.357,2.177,41.9774,2.583,2.177,13.405
6674,URIGEN PHARMACEUTICALS -REDH,7262B,4.715,5.257999999999999,0.0579999999999999,0.0,0.035,-15.581,-15.546,0.669,0.0,2.415,-15.337,-240.667,0.087,0.727,56.5613,2.415,0.727,16.273
6675,URIGEN PHARMACEUTICALS -REDH,7262B,0.695,1.109,5.645,0.0,0.01,-5.084,-5.074,-5.074,0.0,0.674,-3.733,-244.4,0.0,0.5710000000000001,2.7301,0.674,0.5710000000000001,5.645
1972,US 1 INDUSTRIES INC,USOO,30.073,32.157,171.79,0.0,0.157,5.002,5.159,12.887,0.0,14.927,2.853,-29.307,28.209,184.677,24.927,14.927,184.677,179.518
1973,US 1 INDUSTRIES INC,USOO,38.39,51.004,159.841,0.861,0.259,4.178,4.437,12.834,0.0,29.579,3.0580000000000003,-26.249,34.731,172.675,13.1045,30.44,172.675,168.238
1974,US 1 INDUSTRIES INC,USOO,33.641,41.892,165.785,0.203,1.55,1.702,3.252,13.947,0.0,24.278,-2.5860000000000003,-28.836,31.042,179.732,13.6742,24.481,179.732,176.48
1975,US 1 INDUSTRIES INC,USOO,37.161,43.985,194.454,0.037,0.948,5.393,6.341,16.297,0.0,23.698,1.7719999999999998,-26.963,35.29,210.751,16.3806,23.735,210.751,204.41
1408,US AEROSPACE INC,USAE,3.14,3.843,6.291,0.273,0.147,-0.252,-0.105,2.028,2.281,2.406,-1.052,-7.808,0.304,8.318999999999999,2.4602,2.679,8.318999999999999,8.424
1409,US AEROSPACE INC,USAE,2.55,2.879,7.801,0.038,0.127,-0.3329999999999999,-0.206,2.247,1.457,3.975,-3.411,-11.233,0.439,10.048,3.0239,4.013,10.048,10.254
1410,US AEROSPACE INC,USAE,1.671,2.092,5.416,0.01,0.0819999999999999,-3.192,-3.11,-0.594,0.98,6.421,2.182,-12.879,0.238,4.822,0.7673,6.431,4.822,7.932
1411,US AEROSPACE INC,USAE,0.677,5.443,3.585,0.0,0.209,-2.442,-2.233,0.141,0.29,10.167,-14.921,-26.839,0.071,3.726,2.1309,10.167,3.726,5.959
7456,US DATAWORKS INC,UDWKQ,1.436,5.957000000000001,2.16,0.017,0.187,0.7170000000000001,0.904,5.837000000000001,0.0,4.948,-1.984,-64.07600000000001,0.845,7.997000000000001,6.8735,4.965,7.997000000000001,7.093
7457,US DATAWORKS INC,UDWKQ,1.812,6.093,2.823,3.187,0.149,0.3229999999999999,0.472,5.109,0.0,1.644,-0.619,-65.111,1.06,7.932,6.2898,4.831,7.932,7.46
7458,US DATAWORKS INC,UDWKQ,1.4509999999999998,5.783,2.503,2.8480000000000003,0.125,-0.09,0.035,4.773,0.0,2.101,-0.608,-65.718,1.019,7.276,5.9974,4.949,7.276,7.241
7459,US DATAWORKS INC,UDWKQ,0.72,4.968,2.227,2.959,0.085,0.122,0.207,4.418,0.0,1.617,-0.486,-66.204,0.437,6.645,4.8555,4.5760000000000005,6.645,6.438
7128,US LEC CORP,CLEC,96.03,285.314,121.127,130.311,45.062,-28.704,16.358,129.236,0.0,69.41,-45.892,-232.786,57.989,250.363,60.5138,209.033,250.363,234.005
7129,US LEC CORP,CLEC,101.622,285.29900000000004,148.69899999999998,115.042,48.374,-12.515,35.859,162.126,0.0,89.04799999999999,-14.54,-262.31,48.294,310.825,233.8548,211.205,310.825,274.966
7130,US LEC CORP,CLEC,119.721,298.311,171.292,149.28799999999998,49.851000000000006,-4.1930000000000005,45.658,184.889,0.0,87.116,-19.762,-297.975,60.745,356.181,96.2999,242.457,356.181,310.523
7131,US LEC CORP,CLEC,89.90100000000001,252.352,186.924,149.438,50.668,1.244,51.912,200.814,0.0,79.012,-38.648,-353.50199999999995,49.841,387.73800000000006,52.5842,234.329,387.73800000000006,335.826
5140,US ONCOLOGY INC,0994B,458.033,1191.062,1090.686,300.213,75.148,103.597,178.745,233.468,0.0,269.021,-72.643,113.785,409.74,1324.154,629.1606,569.234,1324.154,1145.409
5141,US ONCOLOGY INC,0994B,389.042,1092.962,1282.024,128.826,71.929,103.083,175.012,223.0,0.0,278.301,46.316,160.101,333.691,1505.024,697.5254,407.127,1505.024,1330.0120000000002
5142,US ONCOLOGY INC,0994B,528.575,1184.941,1398.825,272.04200000000003,71.859,117.403,189.262,252.491,31.371,324.021,-45.929,114.172,371.506,1651.316,776.4245,596.063,1651.316,1462.054
5143,US ONCOLOGY INC,0994B,546.32,1175.019,1687.112,188.412,74.078,136.093,210.171,278.613,7.481,397.75,70.656,184.828,395.874,1965.725,896.9859,586.1619999999998,1965.725,1755.554
7708,US SEARCH.COM INC,SRCH.1,23.121,25.65,7.098,0.037,0.195,-16.932000000000002,-16.737000000000002,12.443,0.0,6.108,-26.377,-33.219,0.131,19.541,130.665,6.1610000000000005,19.541,36.278
7709,US SEARCH.COM INC,SRCH.1,5.36,12.015,9.489,0.042,0.903,-27.716,-26.813,12.874,0.0,8.9,-33.116,-62.581,0.0409999999999999,22.363000000000003,3.9239,8.947000000000003,22.363000000000003,49.176
7710,US SEARCH.COM INC,SRCH.1,6.448,27.735,3.026,1.81,1.4680000000000002,-10.577,-9.109,15.373,0.0,15.565,-11.937,-74.518,0.696,18.399,24.0884,17.38,18.399,27.508000000000003
7711,US SEARCH.COM INC,SRCH.1,5.843,31.299,6.4110000000000005,1.4169999999999998,3.039,-6.952999999999999,-3.914,23.93,0.0,10.353,-24.076,-98.594,1.864,30.341,78.5854,11.775,30.341,34.255
8420,US UNWIRED INC,UNWR,203.946,456.98,74.712,304.843,43.466,-77.895,-34.429,38.339,4.517,33.041,-70.24600000000001,-48.606,15.476,113.051,365.4166,356.926,113.051,147.48
8421,US UNWIRED INC,UNWR,158.549,474.534,221.699,338.675,54.409,-73.289,-18.88,37.475,7.691,54.451,-97.611,-146.333,40.896,259.17400000000004,858.7848,434.896,259.17400000000004,278.05400000000003
8422,US UNWIRED INC,UNWR,166.765,831.43,317.913,762.202,70.0,-108.759,-38.759,216.167,5.315,100.984,-582.4780000000001,-728.985,51.17,534.08,63.1277,901.668,534.08,572.839
8423,US UNWIRED INC,UNWR,170.092,718.328,297.942,434.745,80.9,-60.02,20.88,237.80900000000003,5.615,481.405,-156.954,-885.944,32.044000000000004,535.751,117.2371,948.095,535.751,514.871
5164,USDATA CORP,USDC,10.315,26.867,25.758000000000003,0.3879999999999999,2.633,-1.346,1.287,1.287,0.0,7.225,-2.416,1.6909999999999998,6.626,27.045,182.7893,7.612999999999999,27.045,25.758000000000003
5165,USDATA CORP,USDC,5.424,16.354,26.325,0.5539999999999999,1.1909999999999998,-11.482,-10.291,-10.291,0.0,9.87,-44.433,-42.874,4.073,16.034000000000002,7.8789,10.424,16.034000000000002,26.325
5166,USDATA CORP,USDC,4.974,13.078,12.116,0.59,1.888,-0.432,1.456,1.456,0.0,6.287999999999999,-1.885,-44.798,2.573,13.572,3.9578,6.877999999999999,13.572,12.116
5167,USDATA CORP,USDC,3.891,8.184,10.651,0.107,2.738,-3.045,-0.307,-0.307,0.0,6.417000000000001,-7.11,-52.003,2.331,10.344,2.2866,8.074,10.344,10.651
9036,USI HOLDINGS CORP,USIH,327.02,670.047,277.687,141.296,31.526,45.589,77.115,77.115,0.0,256.457,35.529,-262.178,175.088,354.802,609.1871,407.185,354.802,277.687
9037,USI HOLDINGS CORP,USIH,337.599,800.07,348.81199999999995,144.707,8.654,49.732,58.386,58.386,0.0,304.772,8.301,-253.877,202.448,407.198,593.0782,472.505,407.198,348.81199999999995
9038,USI HOLDINGS CORP,USIH,420.326,1023.774,405.584,225.062,40.204,62.496,102.7,102.7,0.0,364.705,7.803999999999999,-246.073,244.372,508.284,794.3638,613.793,508.284,405.584
9039,USI HOLDINGS CORP,USIH,472.182,1242.146,443.354,367.466,41.584,66.67,108.254,108.254,0.0,401.032,20.609,-225.46400000000003,284.815,551.6080000000001,897.0086,801.7439999999998,551.6080000000001,443.354
2004,UST INC,UST.1,1173.133,1659.483,315.71,840.0,47.647,912.609,960.256,1473.244,567.16,618.873,530.837,472.889,41.462,1788.954,7919.2428,1649.918,1788.954,828.698
2005,UST INC,UST.1,889.554,1366.983,362.17,840.0,45.3,881.508,926.808,1439.254,583.4069999999999,258.778,534.268,479.587,56.586000000000006,1801.424,6637.7739,1291.885,1801.424,874.6160000000001
2006,UST INC,UST.1,998.11,1440.348,383.832,840.0,45.839,854.308,900.1469999999999,1413.9620000000002,601.258,300.077,505.856,578.401,52.501000000000005,1797.794,9346.5126,1374.5220000000004,1797.794,897.6469999999999
2007,UST INC,UST.1,846.2739999999999,1487.078,439.781,1090.0,45.586000000000006,764.038,809.6239999999999,1453.39,646.563,400.174,520.273,728.7460000000001,68.98100000000001,1893.171,8271.3476,1779.28,1893.171,1083.547
7516,UVUMOBILE INC,UVUM,8.201,11.921,13.202,0.0,0.278,-13.283,-13.005,-13.005,0.0,10.855,-19.74,-39.954,0.0,0.1969999999999999,150.8989,14.242,0.1969999999999999,13.202
7517,UVUMOBILE INC,UVUM,4.487,6.692,0.095,0.161,0.601,-17.484,-16.883,0.705,0.0,9.641,-24.489,-64.443,0.163,0.8,40.6711,10.783,0.8,17.683
7518,UVUMOBILE INC,UVUM,1.386,2.982,0.477,0.0,1.087,-9.655,-8.568,0.476,0.0,3.07,-8.841000000000001,-73.533,0.275,0.953,6.6969,3.07,0.953,9.521
7519,UVUMOBILE INC,UVUM,0.086,0.521,0.119,0.377,0.718,-3.079,-2.361,0.074,0.0,4.306,-6.216,-79.72800000000001,0.068,0.193,2.2432,4.683,0.193,2.5540000000000003
6180,V-ONE CORP,VNEC,4.1530000000000005,5.4510000000000005,0.134,0.048,0.43,-9.166,-8.736,4.42,0.172,2.5610000000000004,-8.862,-48.695,0.777,4.553999999999999,13.8181,2.729,4.553999999999999,13.29
6181,V-ONE CORP,VNEC,3.934,4.732,0.7829999999999999,0.0,0.551,-7.782,-7.231,4.207,0.057,1.769,-6.237,-57.912,0.86,4.99,33.7409,1.85,4.99,12.220999999999998
6182,V-ONE CORP,VNEC,0.653,0.972,7.954,0.0,0.498,-4.899,-4.401,-4.401,0.005,2.611,-5.527,-63.43899999999999,0.238,3.553,3.7309,2.644,3.553,7.954
6183,V-ONE CORP,VNEC,0.726,0.885,0.016,0.044,0.249,-0.228,0.021,3.987,0.004,2.658,-0.45,-63.996,0.605,4.003,4.1852,2.7430000000000003,4.003,3.982
1632,VALEANT PHARMACEUTICALS -OLD,VRX.1,781.975,1505.437,236.51,778.196,92.346,89.15799999999999,181.504,670.7280000000001,142.679,252.208,-56.565,-829.0089999999999,227.452,907.238,1627.7318,1070.184,907.238,725.7339999999999
1633,VALEANT PHARMACEUTICALS -OLD,VRX.1,794.672,1494.2620000000002,216.693,782.552,87.96799999999999,99.121,187.08900000000003,655.529,115.177,205.661,-6.186,-779.3489999999999,218.229,872.222,1068.7534,1080.159,872.222,685.133
1634,VALEANT PHARMACEUTICALS -OLD,VRX.1,470.04,1187.352,151.409,447.862,66.48,90.204,156.684,505.568,72.972,292.197,-23.714,-865.1510000000001,144.509,656.977,1872.1437,983.927,656.977,500.293
1635,VALEANT PHARMACEUTICALS -OLD,VRX.1,456.214,1305.479,194.569,552.127,86.381,249.752,336.13300000000004,635.8919999999999,105.9,331.135,263.741,-616.008,174.592,830.461,2458.9565,934.3,830.461,494.328
6432,VALLEY NATIONAL GASES INC,VLG,33.075,151.283,74.945,67.641,5.699,12.02,17.719,76.28699999999999,10.014,22.373,0.236,19.099,16.96,151.232,55.6742,115.14,151.232,133.513
6433,VALLEY NATIONAL GASES INC,VLG,29.422,157.335,73.222,62.286,5.811,18.192,24.003,81.234,9.416,19.542,7.68,28.484,16.227,154.45600000000002,97.0163,105.846,154.45600000000002,130.453
6434,VALLEY NATIONAL GASES INC,VLG,32.43,175.08599999999998,78.345,60.926,7.819,24.661,32.48,89.354,9.869,21.572,12.371,41.066,18.428,167.699,146.0188,110.105,167.699,135.219
6435,VALLEY NATIONAL GASES INC,VLG,39.79,211.409,102.395,66.679,8.703,29.897,38.6,108.136,12.911,27.043000000000003,15.21,55.734,21.106,210.531,252.6613,130.626,210.531,171.93099999999998
1220,VALPEY-FISHER CORP,VPF,14.055,15.95,7.476,0.0,0.501,1.3,1.801,5.943,1.095,2.377,1.1909999999999998,7.606,1.938,13.419,19.7018,2.627,13.419,11.618
1221,VALPEY-FISHER CORP,VPF,8.388,10.086,7.537999999999999,0.0,0.422,1.136,1.558,5.483,1.376,2.217,0.736,1.895,1.631,13.021,6.8768,2.366,13.021,11.463
1222,VALPEY-FISHER CORP,VPF,7.861000000000001,9.549,6.547000000000001,0.0,0.379,-0.067,0.312,3.831,1.105,1.81,-0.213,1.682,1.744,10.378,6.404,1.985,10.378,10.066
1223,VALPEY-FISHER CORP,VPF,9.188,11.075,8.663,0.0,0.402,0.885,1.287,6.053,1.4580000000000002,2.5580000000000003,0.623,2.305,2.4130000000000003,14.716,14.6753,2.8110000000000004,14.716,13.429
3644,VANS INC,VANS,115.165,171.47799999999998,154.27,12.144,5.797999999999999,22.307,28.105,123.763,50.143,44.464,12.087,3.828,34.6,278.033,216.7515,59.922,278.033,249.928
3645,VANS INC,VANS,168.955,236.96,186.648,2.3480000000000003,7.797999999999999,27.297,35.095,155.28,52.828,37.145,14.99,19.226,38.133,341.92800000000005,424.325,43.606,341.92800000000005,306.833
3646,VANS INC,VANS,157.067,256.72700000000003,168.116,3.192,8.336,11.661,19.997,164.764,48.835,35.172,-2.595,14.827,28.024,332.88,178.6275,48.844,332.88,312.883
3647,VANS INC,VANS,157.067,237.784,170.739,2.523,10.434,-1.105,9.329,159.458,63.955,50.968,-30.027,-7.142,25.596,330.19699999999995,125.3168,55.874,330.19699999999995,320.868
8192,VANTAGEMED CORP,3VMDC,5.367000000000001,7.638,12.312,0.195,0.769,-2.4,-1.631,9.543,0.2689999999999999,7.553999999999999,-3.137,-72.97399999999999,2.373,21.855,7.9268,8.121,21.855,23.486
8193,VANTAGEMED CORP,3VMDC,3.219,3.95,13.109000000000002,0.0,0.477,-2.797,-2.32,9.011,0.1159999999999999,8.119,-3.905,-76.895,1.761,22.12,7.6995,8.212,22.12,24.44
8194,VANTAGEMED CORP,3VMDC,2.174,2.764,9.738,0.042,0.243,-4.2860000000000005,-4.043,5.557,0.062,6.11,-4.28,-81.175,1.213,15.295,6.4076,6.174,15.295,19.338
8195,VANTAGEMED CORP,3VMDC,1.787,1.877,5.337000000000001,0.032,0.145,-1.125,-0.98,5.622999999999999,0.013,5.345,-0.983,-82.15799999999999,0.741,10.96,5.5292,5.377000000000002,10.96,11.94
3224,VARCO INTERNATIONAL INC,VRC,663.205,1429.11,830.034,315.53700000000003,64.238,174.62599999999998,238.864,437.775,229.678,239.603,82.96799999999999,328.533,342.036,1267.809,1437.7504,600.7959999999998,1267.809,1028.945
3225,VARCO INTERNATIONAL INC,VRC,747.9780000000001,1661.06,897.168,460.883,54.889,162.55200000000002,217.441,437.896,279.958,218.331,79.807,408.846,323.456,1335.064,1687.6434,740.778,1335.064,1117.623
3226,VARCO INTERNATIONAL INC,VRC,797.425,1764.339,988.912,450.471,67.199,151.15,218.349,460.695,339.31699999999995,238.379,67.243,488.355,331.665,1449.6070000000002,1999.212,770.097,1449.6070000000002,1231.258
3227,VARCO INTERNATIONAL INC,VRC,900.1,1901.7,1067.4,458.1,75.5,202.4,277.9,500.7,334.5,242.3,97.8,594.7,401.1,1568.1,2860.3438,783.1,1568.1,1290.2
7548,VARIAN INC,VARI,513.817,861.5939999999999,432.886,25.0,27.47,73.79,101.26,401.819,133.662,258.497,50.069,232.95,177.037,834.705,1416.0069,309.5540000000001,834.705,733.445
7549,VARIAN INC,VARI,579.758,936.833,474.701,18.75,29.248,96.898,126.146,445.897,140.533,251.588,63.61600000000001,266.757,187.429,920.598,1930.2455,318.746,920.598,794.452
7550,VARIAN INC,VARI,513.635,903.247,529.0740000000001,18.75,29.346,108.642,137.988,483.441,161.039,249.053,66.445,231.48,199.42,1012.515,1240.5393,315.575,1012.515,874.5269999999999
7551,VARIAN INC,VARI,559.847,944.187,421.195,12.5,26.783,77.811,104.594,385.549,136.704,249.656,38.62,269.947,159.958,806.7439999999999,1479.2593,305.916,806.7439999999999,702.15
7552,VARIAN SEMICONDUCTOR EQUIPMT,VSEA,611.681,799.0880000000001,551.54,2.761,14.4,256.844,271.244,503.324,170.293,172.58700000000002,142.207,552.048,189.573,1054.864,4054.3006,233.11,1054.864,783.62
7553,VARIAN SEMICONDUCTOR EQUIPMT,VSEA,549.129,700.145,421.189,2.2030000000000003,17.105999999999998,153.85399999999998,170.96,412.872,165.201,115.061,98.413,647.753,128.904,834.061,1804.0933,184.842,834.061,663.1010000000001
7554,VARIAN SEMICONDUCTOR EQUIPMT,VSEA,493.746,666.2389999999999,203.81,1.592,15.603,-33.588,-17.985,158.27100000000002,100.764,82.73200000000001,-37.998000000000005,616.632,115.002,362.081,2390.8834,150.609,362.081,380.066
7555,VARIAN SEMICONDUCTOR EQUIPMT,VSEA,753.202,942.21,408.532,0.924,15.851,187.459,203.31,423.2480000000001,190.538,163.078,159.584,775.445,223.96,831.78,2113.373,244.208,831.78,628.47
4796,VARIFLEX INC,VFLX,39.098,43.217,42.526,0.942,0.365,1.897,2.262,12.675,8.926,11.906,-1.983,18.052,13.412,55.201,26.358,12.848,55.201,52.93899999999999
4797,VARIFLEX INC,VFLX,35.857,39.574,48.04600000000001,0.846,0.599,0.621,1.22,11.118,8.164,7.013,1.346,19.398,8.067,59.164,25.4412,7.859,59.164,57.944
4798,VARIFLEX INC,VFLX,36.414,39.699,38.543,0.7390000000000001,0.574,-0.947,-0.373,7.903,10.774,7.922999999999999,-0.6779999999999999,18.72,11.341,46.446000000000005,18.4229,8.662,46.446000000000005,46.819
4799,VARIFLEX INC,VFLX,36.961,39.584,47.886,0.62,0.583,1.329,1.912,9.998,5.702000000000001,7.071000000000001,0.856,19.576,10.719,57.88399999999999,25.8745,7.691,57.88399999999999,55.972
3604,VARSITY BRANDS INC,VBR.1,78.09899999999999,194.336,121.12,136.097,2.642,15.625,18.267,87.477,33.388000000000005,28.191,-0.599,-12.09,34.544000000000004,208.597,31.845,169.47099999999998,208.597,190.33
3605,VARSITY BRANDS INC,VBR.1,79.92699999999999,193.817,137.901,138.91899999999998,2.889,17.187,20.076,96.82,32.806999999999995,23.716,0.561,-11.529000000000002,37.315,234.721,28.356,167.945,234.721,214.645
3606,VARSITY BRANDS INC,VBR.1,44.29600000000001,118.631,84.917,80.41,2.051,14.237,16.288,62.632,7.862999999999999,20.656,-8.495,-20.024,15.716,147.549,20.7944,101.254,147.549,131.261
3607,VARSITY BRANDS INC,VBR.1,46.06,119.558,89.99600000000001,69.785,1.92,17.092,19.012,66.408,7.811,21.986,9.927,-10.097,12.321,156.404,45.562,91.771,156.404,137.392
8196,VARSITY GROUP INC,VSTY,19.01,19.074,11.749,0.0,0.176,0.354,0.53,4.824,0.0,2.062,0.6609999999999999,-69.8,0.263,16.573,33.4139,2.062,16.573,16.043
8197,VARSITY GROUP INC,VSTY,20.916,23.206,17.435,0.0,0.054,2.131,2.185,7.806,0.0,1.805,4.372,-65.428,0.546,25.241,71.3628,1.805,25.241,23.056
8198,VARSITY GROUP INC,VSTY,16.827,30.712,25.74,0.0,0.178,2.761,2.939,11.942,2.463,2.724,6.881,-58.554,1.251,37.682,138.5556,2.724,37.682,34.743
8199,VARSITY GROUP INC,VSTY,18.311,44.804,33.5,0.0,0.291,2.148,2.439,16.569000000000003,4.476,3.723,12.129,-46.525,6.296,50.069,72.8365,3.753,50.069,47.63
6592,VARTECH SYSTEMS  INC,VRTK,0.7509999999999999,1.178,3.273,0.0,0.086,0.118,0.204,3.321,0.2019999999999999,0.634,0.14,-0.044,0.526,6.593999999999999,3.12,0.665,6.593999999999999,6.39
6593,VARTECH SYSTEMS  INC,VRTK,1.046,1.286,3.941,0.0,0.088,0.259,0.347,2.894,0.395,0.6,0.139,0.095,0.5720000000000001,6.835,0.8775,0.634,6.835,6.488
6594,VARTECH SYSTEMS  INC,VRTK,1.4980000000000002,1.605,3.747,0.0,0.092,0.4039999999999999,0.496,2.359,0.7959999999999999,0.779,0.1639999999999999,0.259,0.6679999999999999,6.106,0.78,0.789,6.106,5.61
6595,VARTECH SYSTEMS  INC,VRTK,1.673,1.779,5.15,0.03,0.049,0.293,0.342,2.592,0.924,0.586,0.18,0.439,0.634,7.742000000000001,2.625,0.633,7.742000000000001,7.4
8656,VASTERA INC,VAST,90.55,163.86,32.399,2.344,25.548,-41.483,-15.935,30.508000000000003,0.0,22.211,-45.753,-170.892,14.294,62.907,642.6741,26.042,62.907,78.842
8657,VASTERA INC,VAST,77.90100000000001,165.56400000000002,40.96,1.078,7.251,-8.771,-1.52,35.418,0.0,24.353,-11.358,-184.77,18.409,76.378,228.80900000000003,27.907,76.378,77.898
8658,VASTERA INC,VAST,78.259,97.264,46.773,0.698,8.012,-2.415,5.597,38.458,0.0,20.951,-71.178,-254.383,17.599,85.23100000000001,166.98,24.042,85.23100000000001,79.634
8659,VASTERA INC,VAST,75.2,91.18,51.16,0.071,6.207000000000001,-4.962,1.245,34.935,0.0,18.44,-4.319,-258.72,18.491,86.095,111.1149,21.142,86.095,84.85
9728,VAUGHAN FOODS INC,FOOD,11.684,30.447,58.758,9.443,1.534,0.6679999999999999,2.202,8.415,2.846,10.106,-0.906,-1.921,5.981,67.173,14.3313,19.799,67.173,64.971
9729,VAUGHAN FOODS INC,FOOD,9.086,29.484,85.18,8.045,1.598,-4.688,-3.09,6.671,3.3760000000000003,14.148,-3.363,-5.364,5.323,91.851,2.7276,22.272,91.851,94.941
9730,VAUGHAN FOODS INC,FOOD,9.366,29.387,86.111,6.944,1.709,0.287,1.996,10.45,3.055,15.525,-0.5,-5.864,5.312,96.561,2.3901,22.512,96.561,94.565
9731,VAUGHAN FOODS INC,FOOD,10.342,29.35,82.824,7.506,2.31,0.0279999999999999,2.338,11.015,3.105,13.528,-0.362,-6.226,6.087999999999999,93.839,4.2215,21.042,93.839,91.501
6264,VCAMPUS CORP,VCMP,1.642,4.864,2.441,0.0,0.283,-3.18,-2.897,3.625,0.0,2.8280000000000003,-3.259,-90.393,0.415,6.066,7.5955,2.8280000000000003,6.066,8.963
6265,VCAMPUS CORP,VCMP,3.631,7.119,2.269,0.4629999999999999,0.469,-4.181,-3.712,2.595,0.0,1.811,-6.579,-96.972,0.3329999999999999,4.864,17.8527,2.274,4.864,8.576
6266,VCAMPUS CORP,VCMP,3.039,5.478,2.7310000000000003,0.479,0.434,-4.462,-4.0280000000000005,1.833,0.0,2.337,-5.8660000000000005,-102.853,0.225,4.564,6.7144,2.8160000000000003,4.564,8.592
6267,VCAMPUS CORP,VCMP,2.0580000000000003,5.176,4.143,2.35,0.616,-5.563,-4.947,3.303,0.035,3.525,-7.625,-115.676,0.687,7.446000000000001,1.3804,5.875,7.446000000000001,12.393
9152,VCG HOLDING CORP,VCGH,5.047,94.198,14.313,21.505,1.03,9.833,10.863,26.236,0.964,11.904000000000002,6.252000000000001,3.811,0.4539999999999999,40.549,240.3374,34.47,40.549,29.686
