,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
1812,RYAN'S RESTAURANT GROUP INC,RYAN,21.464,613.0790000000001,621.431,202.0,30.226,85.789,116.015,154.049,5.119,46.644,50.385,275.67,7.749,775.48,485.1558,292.598,775.48,659.465
1813,RYAN'S RESTAURANT GROUP INC,RYAN,25.466,651.689,649.559,196.0,32.503,82.428,114.931,156.953,5.648,50.458,49.823,313.685,4.293,806.512,632.6662,294.749,806.512,691.581
1814,RYAN'S RESTAURANT GROUP INC,RYAN,23.73,684.346,673.01,164.25,34.194,79.556,113.75,155.166,5.611000000000001,69.124,46.926,349.838,4.638999999999999,828.176,645.9438,288.74,828.176,714.426
1815,S & K FAMOUS BRANDS INC,SKFBQ,55.249,74.84,94.873,4.1610000000000005,3.646,4.966,8.612,81.316,48.477,19.309,2.8,46.306,0.407,176.18900000000002,43.7493,27.012,176.18900000000002,167.577
1816,S & K FAMOUS BRANDS INC,SKFBQ,60.13399999999999,80.456,103.729,4.458,3.989,5.412000000000001,9.401,84.807,53.72,20.283,3.131,49.362,0.23,188.536,46.0835,28.758000000000006,188.536,179.135
1817,S & K FAMOUS BRANDS INC,SKFBQ,59.678,80.71,105.465,0.0,3.971,5.994,9.965,87.995,52.766000000000005,22.301,3.866,53.135,0.435,193.46,40.8868,26.153,193.46,183.495
1818,S & K FAMOUS BRANDS INC,SKFBQ,53.84,75.191,97.377,13.8,3.983,5.361000000000001,9.344,85.65299999999999,47.335,16.605,2.784,39.059,0.252,183.03,30.0699,34.971,183.03,173.68599999999998
1819,S & K FAMOUS BRANDS INC,SKFBQ,53.465,75.133,81.101,21.708,3.863,-5.459,-1.596,75.878,44.888000000000005,14.161,-3.933,33.746,0.3989999999999999,156.97899999999998,11.2231,40.278,156.97899999999998,158.575
1840,SANDS REGENT,SNDS.1,8.683,59.144,22.655,19.026,3.111,1.268,4.379,11.412,0.716,5.462999999999999,-0.1889999999999999,41.318000000000005,1.0659999999999998,34.067,15.0644,25.536,34.067,29.688
1841,SANDS REGENT,SNDS.1,7.135,55.446000000000005,38.821,12.62,3.53,4.292,7.822,16.84,0.637,5.547999999999999,1.868,43.18600000000001,1.286,55.661,14.9611,19.915,55.661,47.839
1842,SANDS REGENT,SNDS.1,8.946,91.593,43.077,33.799,4.427,4.904,9.331,19.272,0.775,10.4,6.891,50.077,0.7140000000000001,62.349,46.4748,46.051,62.349,53.018
1843,SANDS REGENT,SNDS.1,6.349,87.527,54.322,17.744,6.221,7.847,14.068,26.81,0.6920000000000001,8.171,3.809,53.885,0.581,81.132,67.9965,28.124,81.132,67.064
1844,SANDS REGENT,SNDS.1,11.138,104.406,61.56,25.11,7.367999999999999,6.79,14.158,30.714,0.669,13.807,2.431,56.112,1.484,92.274,103.327,41.617,92.274,78.116
4440,SATCON TECHNOLOGY CORP,SATCQ,41.962,46.609,49.1,0.0,1.5530000000000002,-9.645,-8.092,7.471,17.19,23.891,-17.766,-177.06799999999998,10.999,56.571000000000005,82.1766,27.27,56.571000000000005,64.663
4441,SATCON TECHNOLOGY CORP,SATCQ,34.41,36.897,51.338,0.0,1.295,-11.805,-10.51,11.184,11.457,22.405,-13.205,-191.922,11.871,62.522,79.794,27.383000000000006,62.522,73.032
4442,SATCON TECHNOLOGY CORP,SATCQ,43.834,48.692,48.07,0.0,1.264,-23.378,-22.114,4.466,11.899,29.305,-29.871,-233.338,17.779,52.536,199.0018,40.093,52.536,74.65
4443,SATCON TECHNOLOGY CORP,SATCQ,148.779,156.063,127.815,9.059,1.546,-6.279,-4.7330000000000005,45.487,40.543,81.618,-11.819,-244.905,73.888,173.30200000000002,530.5995,108.072,173.30200000000002,178.035
4444,SATCON TECHNOLOGY CORP,SATCQ,124.189,135.957,185.783,10.975,1.92,-69.36,-67.44,2.769,49.938,120.442,-83.449,-328.355,50.197,188.552,73.0946,157.783,188.552,255.992
8835,SCO GROUP INC,SCOXQ,21.122,37.406,15.427,0.0,5.742000000000001,-14.472,-8.73,48.81399999999999,0.144,27.454,-24.877,-205.489,10.178,64.241,14.9497,29.079,64.241,72.971
8836,SCO GROUP INC,SCOXQ,82.28,94.952,18.536,0.0,4.5760000000000005,13.304,17.88,60.718,0.298,45.112,5.4270000000000005,-198.841,9.385,79.25399999999999,233.6256,45.62,79.25399999999999,61.374
8837,SCO GROUP INC,SCOXQ,48.24,55.4,25.981,0.0,3.683,-22.368,-18.685,16.828,0.248,32.827,-23.35,-222.153,6.638,42.809,52.6447,33.698,42.809,61.494
8838,SCO GROUP INC,SCOXQ,24.924,28.948,17.619,0.0,3.0660000000000003,-11.899,-8.833,18.385,0.203,16.255,-10.726,-233.252,6.343,36.004,67.6538,17.611,36.004,44.837
8839,SCO GROUP INC,SCOXQ,22.279,23.409,16.565,0.0,3.009,-17.357,-14.348,12.674,0.2189999999999999,15.135,-16.598,-249.752,5.122999999999999,29.239,53.5788,15.327,29.239,43.587
2910,SHARPER IMAGE CORP,SHRPQ,158.513,214.427,262.773,0.0,15.456,27.149,42.605,260.521,74.756,88.29,15.907,67.308,12.597,523.294,182.7599,97.043,523.294,480.689
2911,SHARPER IMAGE CORP,SHRPQ,235.028,309.555,318.535,0.0,16.426,42.746,59.172,328.976,110.058,103.694,25.254,92.562,21.196,647.511,554.0797,119.629,647.511,588.339
2912,SHARPER IMAGE CORP,SHRPQ,269.232,376.1,391.538,0.0,21.056,25.683000000000003,46.739,368.465,124.038,135.844,14.65,102.54,25.638,760.003,268.9564,170.093,760.003,713.2639999999999
2913,SHARPER IMAGE CORP,SHRPQ,208.125,326.401,394.8730000000001,0.0,27.109,-28.424,-1.315,274.12,104.298,112.635,-16.136,68.071,27.247,668.993,134.84,144.356,668.993,670.308
2914,SHARPER IMAGE CORP,SHRPQ,132.082,263.994,348.56699999999995,2.031,27.591,-94.195,-66.604,176.68400000000003,76.77199999999999,110.751,-59.894,8.177,13.076,525.251,145.5376,140.828,525.251,591.855
6200,SHELLS SEAFOOD RESTRNTS INC,SHLLQ,1.483,11.616,39.589,3.826,1.077,0.063,1.14,4.457,0.3829999999999999,5.088,-1.034,-13.167,0.21,44.04600000000001,2.7786,9.967,44.04600000000001,42.906000000000006
6201,SHELLS SEAFOOD RESTRNTS INC,SHLLQ,3.353,13.519,37.248000000000005,3.495,1.058,0.048,1.106,4.316,0.397,7.992000000000001,-1.3430000000000002,-14.511,0.469,41.56399999999999,7.109,12.575,41.56399999999999,40.458
6202,SHELLS SEAFOOD RESTRNTS INC,SHLLQ,2.339,17.438,40.56,1.001,1.499,-1.587,-0.088,3.927,0.499,7.181,-1.852,-18.098,0.154,44.487,15.1669,9.776,44.487,44.575
6203,SHELLS SEAFOOD RESTRNTS INC,SHLLQ,1.695,13.837,43.138000000000005,0.172,2.19,-1.319,0.871,4.692,0.544,6.141,-3.003,-21.101,0.034,47.83,12.3109,8.976,47.83,46.959
6204,SHELLS SEAFOOD RESTRNTS INC,SHLLQ,2.41,11.479,38.853,0.659,1.716,-2.67,-0.954,2.6060000000000003,0.446,7.122000000000001,-4.4,-25.501,1.099,41.459,3.0599,10.579,41.459,42.413
7680,SHERWOOD BRANDS INC,SHDBQ,16.312,20.619,31.957,1.189,0.2269999999999999,-0.04,0.187,10.148,12.684,10.292,0.156,1.018,2.502,42.105,6.9375,11.59,42.105,41.918
7681,SHERWOOD BRANDS INC,SHDBQ,17.840999999999998,22.804,41.393,0.975,0.4039999999999999,3.708,4.112,16.924,14.709,10.356,2.218,3.218,1.977,58.317,16.28,11.575,58.317,54.205
7682,SHERWOOD BRANDS INC,SHDBQ,21.73,31.391,37.034,2.161,0.68,1.654,2.334,15.748,15.956,15.512,0.325,3.53,4.103,52.782,18.7389,18.004,52.782,50.448
7683,SHERWOOD BRANDS INC,SHDBQ,17.058,26.502,36.719,1.574,0.962,-1.768,-0.8059999999999999,12.444,13.719,16.389,-5.371,-1.809,1.919,49.163,6.685,18.427,49.163,49.969
7684,SHERWOOD BRANDS INC,SHDBQ,12.14,20.406,33.585,1.024,1.141,-1.42,-0.2789999999999999,12.296,9.591,14.494000000000002,-4.101,-5.909,1.093,45.881,8.2759,16.382,45.881,46.16
7545,SHOE PAVILION INC,SHOEQ,31.624,36.309,57.984,0.0,1.536,-3.1860000000000004,-1.65,25.582,26.96,15.445,-2.728,5.122999999999999,0.143,83.566,8.228,17.212,83.566,85.21600000000001
7546,SHOE PAVILION INC,SHOEQ,39.151,43.958,54.424,0.0,1.4069999999999998,3.543,4.95,31.346,35.654,20.042,2.061,6.581,0.131,85.77,20.607,23.401,85.77,80.82
7547,SHOE PAVILION INC,SHOEQ,43.846,52.205,65.03,0.209,1.558,5.011,6.569,37.48,41.097,20.525,2.633,9.214,1.091,102.51,54.3155,26.034,102.51,95.941
7548,SHOE PAVILION INC,SHOEQ,69.918,86.916,85.35600000000001,0.368,1.908,4.258,6.166,45.949,62.636,35.81,1.865,11.079,2.43,131.305,70.3978,45.758,131.305,125.139
7549,SHOE PAVILION INC,SHOEQ,63.376000000000005,80.438,110.78,1.043,2.958,-10.581,-7.622999999999999,41.791,54.566,42.643,-16.294,-5.425,4.916,152.571,10.1145,55.398,152.571,160.194
2640,SILICON GRAPHICS INC,SGICQ,853.7080000000001,1283.029,1093.731,289.289,135.463,-309.198,-173.735,760.73,205.152,895.592,-493.043,-1362.96,354.026,1854.461,259.0043,1308.312,1854.461,2028.196
2641,SILICON GRAPHICS INC,SGICQ,631.613,910.119,610.2280000000001,308.631,160.184,-34.085,126.099,731.1569999999999,109.41,536.948,-46.323,-1488.374,193.992,1341.385,583.9957,964.76,1341.385,1215.286
2642,SILICON GRAPHICS INC,SGICQ,432.893,649.854,477.321,291.956,95.493,-101.363,-5.87,484.427,71.426,431.404,-129.704,-1625.974,133.166,961.748,232.5281,814.745,961.748,967.618
2643,SILICON GRAPHICS INC,SGICQ,396.205,569.924,412.67,264.212,80.175,-25.348000000000003,54.827,426.332,66.938,320.55400000000003,-45.77,-1666.329,113.901,839.002,573.1946,692.602,839.002,784.175
2644,SILICON GRAPHICS INC,SGICQ,316.471,452.145,406.014,261.992,59.062,-72.384,-13.322,323.951,75.66199999999999,267.481,-76.008,-1739.429,107.716,729.965,188.287,643.3330000000002,729.965,743.2869999999999
9745,SIRVA INC  -REDH,SRVA,661.1519999999999,1549.3570000000002,1834.005,445.535,48.058,126.151,174.209,515.854,157.695,609.256,18.95,-38.557,376.218,2349.859,1376.2999,1154.009,2349.859,2175.65
9746,SIRVA INC  -REDH,SRVA,944.313,1819.064,3016.402,551.477,47.432,61.88399999999999,109.316,459.54,258.607,726.0369999999999,-69.063,-73.814,376.3080000000001,3475.942,1415.9566,1417.0970000000002,3475.942,3366.626
9747,SIRVA INC  -REDH,SRVA,657.7,1346.8,3276.5,434.7,41.9,-62.5,-20.6,404.7,202.7,668.7,-265.4,-381.2,351.3,3681.2,591.544,1250.0,3681.2,3701.8
9748,SIRVA INC  -REDH,SRVA,799.8,1419.2,3497.7,429.7,34.5,-3.8,30.7,367.6,310.8,765.0,-54.6,-423.7,363.7,3865.3,257.3982,1360.4,3865.3,3834.6
9749,SIRVA INC  -REDH,SRVA,679.2,894.4,3648.1,1.6,28.7,-23.7,5.0,321.8,307.1,1076.7,-412.7,-808.4,280.0,3969.9,7.5859,1149.0,3969.9,3964.9
2160,SIX FLAGS ENTERTAINMENT CORP,SIX,290.598,3642.227,533.061,2125.121,151.422,149.57299999999998,300.995,504.631,27.832,294.548,-464.809,-924.318,22.438,1037.692,499.6355,2473.006,1037.692,736.697
2161,SIX FLAGS ENTERTAINMENT CORP,SIX,199.962,3493.119,549.6469999999999,2128.756,145.373,186.947,332.32,540.035,27.933000000000003,272.57,-110.938,-1059.047,51.308,1089.682,718.5874,2459.263,1089.682,757.362
2162,SIX FLAGS ENTERTAINMENT CORP,SIX,132.875,3187.616,496.321,2126.888,132.295,77.122,209.417,449.344,23.126,291.421,-305.618,-1394.045,40.843,945.665,494.5774,2476.984,945.665,736.248
2163,SIX FLAGS ENTERTAINMENT CORP,SIX,120.405,2945.3190000000004,513.239,2239.073,138.787,76.376,215.163,459.541,26.361,217.322,-253.159,-1648.6229999999998,26.512,972.78,193.3372,2496.966,972.78,757.617
2164,SIX FLAGS ENTERTAINMENT CORP,SIX,296.748,3030.845,505.707,2112.272,139.609,161.642,301.251,515.591,24.909,442.845,-112.963,-1850.614,20.057,1021.298,30.2951,2757.894,1021.298,720.047
6810,SMF ENERGY CORP,FUELQ,29.183000000000003,43.925,189.042,10.25,2.623,-3.205,-0.5820000000000001,14.333,2.283,29.015,-6.589,-21.044,25.442,203.375,20.416,39.811,203.375,203.957
6811,SMF ENERGY CORP,FUELQ,33.607,46.984,220.861,8.794,2.696,-1.969,0.727,14.354,2.535,34.648,-6.769,-27.813,30.169,235.215,8.7336,43.932,235.215,234.488
6812,SMF ENERGY CORP,FUELQ,18.732,30.118,159.537,4.883,2.438,1.685,4.123,17.517,1.959,18.336,-2.339,-30.152,15.878,177.054,13.2553,23.589,177.054,172.93099999999998
6813,SMF ENERGY CORP,FUELQ,20.033,29.578000000000003,153.227,3.916,2.158,1.398,3.556,16.086,1.744,18.388,0.465,-29.687,17.53,169.313,10.4395,22.522,169.313,165.757
6814,SMF ENERGY CORP,FUELQ,23.79,33.519,194.113,11.489,1.955,2.351,4.306,17.526,2.125,14.029000000000002,1.263,-28.424,20.872,211.639,11.6301,25.518,211.639,207.333
1150,SMURFIT-STONE CONTAINER CORP,SSCC,1406.0,9725.0,6760.0,4479.0,416.0,348.0,764.0,1531.0,786.0,1116.0,-46.0,-1821.0,412.0,8291.0,4749.1845,7466.0,8291.0,7527.0
1151,SMURFIT-STONE CONTAINER CORP,SSCC,1184.0,9114.0,7026.0,4536.0,408.0,191.0,599.0,1370.0,734.0,1188.0,-327.0,-2219.0,363.0,8396.0,3608.4188,7232.0,8396.0,7797.0
1152,SMURFIT-STONE CONTAINER CORP,SSCC,926.0,7777.0,5808.0,3550.0,377.0,295.0,672.0,1349.0,538.0,1067.0,-59.0,-2329.0,345.0,7157.0,2695.9786,5970.0,7157.0,6485.0
1153,SMURFIT-STONE CONTAINER CORP,SSCC,1002.0,7387.0,6044.0,3348.0,360.0,383.0,743.0,1376.0,540.0,989.0,-103.0,-2311.0,419.0,7420.0,2705.4931,5532.0,7420.0,6677.0
1154,SMURFIT-STONE CONTAINER CORP,SSCC,881.0,4594.0,5981.0,0.0,357.0,67.0,424.0,1061.0,512.0,4679.0,-2818.0,-5582.0,216.0,7042.0,65.5572,5999.0,7042.0,6618.0
6015,SOURCE INTERLINK COS INC,SORCQ,84.344,164.101,240.671,31.541,4.084,19.356,23.44,92.463,17.241,64.926,10.048,-34.846,49.859,333.134,246.5276,97.027,333.134,309.694
6016,SOURCE INTERLINK COS INC,SORCQ,76.265,197.753,253.404,34.139,5.447,21.596,27.043000000000003,103.24,16.868,35.079,12.082,-22.257,52.359,356.644,282.2569,70.07,356.644,329.601
6017,SOURCE INTERLINK COS INC,SORCQ,386.067,884.472,1229.31,81.845,8.9,38.568000000000005,47.468,298.141,198.483,331.284,12.879,-8.467,141.884,1527.451,576.4996,424.879,1527.451,1479.983
6018,SOURCE INTERLINK COS INC,SORCQ,413.485,1010.031,1481.156,147.60299999999998,13.0,20.176,33.176,373.689,248.941,383.962,-24.656,-35.87,129.57299999999998,1854.845,382.6704,570.5840000000002,1854.845,1821.669
6019,SOURCE INTERLINK COS INC,SORCQ,567.83,2436.005,1690.719,1361.036,18.9,74.994,93.894,563.533,290.507,593.095,-27.893,-62.099,197.887,2254.252,113.0134,1995.504,2254.252,2160.358
7230,STAR BUFFET INC,STRZ,2.089,34.168,53.235,6.694,2.047,0.94,2.987,5.412999999999999,0.5479999999999999,7.002000000000001,0.716,1.6840000000000002,0.493,58.648,27.556,14.99,58.648,55.661
7231,STAR BUFFET INC,STRZ,2.729,35.702,64.456,7.011,2.075,-1.348,0.727,4.276,0.412,11.077,-2.001,-2.219,1.096,68.732,18.8357,20.427,68.732,68.005
7232,STAR BUFFET INC,STRZ,3.734,41.207,89.70700000000001,12.043,2.622,2.629,5.251,8.149,0.647,12.775,0.943,-3.2030000000000003,1.261,97.856,5.9441,26.664,97.856,92.605
7233,STAR BUFFET INC,STRZ,2.834,37.228,71.635,13.409,2.9530000000000003,1.3969999999999998,4.35,6.361000000000001,0.52,10.723,-2.035,-5.238,0.989,77.99600000000001,9.382,24.72,77.99600000000001,73.646
7234,STAR BUFFET INC,STRZ,1.251,22.26,49.308,6.716,2.402,-1.76,0.642,4.024,0.3879999999999999,16.714000000000002,-13.739,-18.977,0.2319999999999999,53.332,6.3971,23.491,53.332,52.69
6040,STARTECH ENVIRONMENTAL CORP,STHKQ,3.056,4.957,0.421,0.0,0.208,-2.662,-2.454,1.288,0.584,1.335,-2.6460000000000004,-20.563,0.05,1.709,67.6099,1.335,1.709,4.163
6041,STARTECH ENVIRONMENTAL CORP,STHKQ,2.912,5.634,0.069,0.0,0.214,-3.874,-3.66,0.221,0.326,3.981,-3.679,-25.232,0.0559999999999999,0.29,44.7408,3.981,0.29,3.95
6042,STARTECH ENVIRONMENTAL CORP,STHKQ,3.007,5.174,0.307,0.0,0.193,-3.507,-3.314,0.642,0.3389999999999999,3.668,-6.62,-31.203000000000003,0.385,0.949,43.9222,3.668,0.949,4.263
6043,STARTECH ENVIRONMENTAL CORP,STHKQ,15.54,17.602999999999998,0.301,0.0,0.181,-3.961,-3.78,0.445,0.551,13.191,-3.89,-35.007,3.276,0.746,42.9139,13.191,0.746,4.526
6044,STARTECH ENVIRONMENTAL CORP,STHKQ,13.296,15.423,0.1169999999999999,0.0,0.2289999999999999,-6.007999999999999,-5.779,0.04,4.697,16.08,-5.787000000000001,-40.558,3.758,0.157,7.4688,16.08,0.157,5.936
4640,STATION CASINOS INC,STN.1,102.509,1598.3470000000002,372.397,1165.6,72.783,168.19400000000002,240.977,430.161,4.875,88.79899999999999,17.932000000000002,83.204,15.423,802.558,1025.8743,1327.669,802.558,561.581
4641,STATION CASINOS INC,STN.1,134.464,1745.9720000000002,388.018,1168.935,73.14399999999999,201.551,274.695,470.071,5.11,142.316,44.343,113.006,28.224,858.0889999999999,1862.0283,1406.033,858.0889999999999,583.394
4642,STATION CASINOS INC,STN.1,119.521,2045.584,412.237,1321.296,85.807,257.868,343.675,574.505,5.459,176.016,66.35,135.733,21.452,986.742,3669.7388,1556.6629999999998,986.742,643.067
4643,STATION CASINOS INC,STN.1,139.211,2929.043,428.366,1944.22,101.356,324.515,425.871,680.467,6.37,228.765,161.886,235.611,19.604,1108.833,4646.1306,2298.229,1108.833,682.962
4644,STATION CASINOS INC,STN.1,201.551,3716.696,557.165,3468.487,131.094,318.92400000000004,450.018,781.8589999999999,9.676,251.906,110.212,269.61400000000003,40.762,1339.024,4676.5875,3903.554,1339.024,889.0060000000001
7865,STONEPATH GROUP INC,SGRZ,23.631,41.066,8.587,0.0,0.2319999999999999,-4.289,-4.057,7.011,0.0,8.372,-16.857,-177.85,7.367999999999999,15.598,38.6706,8.372,15.598,19.655
7866,STONEPATH GROUP INC,SGRZ,25.369,56.614,100.336,0.0,1.002,3.54,4.542,39.313,0.0,19.735,3.5660000000000003,-159.264,21.84,139.649,34.0069,19.735,139.649,135.107
7867,STONEPATH GROUP INC,SGRZ,43.556,90.269,158.106,1.135,2.659,2.8480000000000003,5.507000000000001,61.978,0.0,30.43,-0.7859999999999999,-163.762,38.265,220.084,84.637,32.6,220.084,214.577
7868,STONEPATH GROUP INC,SGRZ,69.425,122.946,282.36,0.0,4.189,-1.209,2.98,84.721,0.0,69.167,-13.043,-176.771,64.064,367.081,51.408,72.882,367.081,364.101
7869,STONEPATH GROUP INC,SGRZ,76.749,135.282,323.79900000000004,1.137,4.323,-0.607,3.716,86.456,0.0,80.002,-9.738,-186.323,69.836,410.255,31.5,90.501,410.255,406.539
5135,SUN-TIMES MEDIA GROUP INC,SUTMQ,1062.216,1738.898,516.177,2.053,28.139,9.622,37.761,37.761,12.319,1103.201,234.668,-192.364,99.49,553.938,1421.8154,1556.8670000000004,553.938,516.177
5136,SUN-TIMES MEDIA GROUP INC,SUTMQ,401.142,1065.328,431.51,0.919,23.064,3.315,26.379,26.379,12.6,755.625,-11.969,-515.457,90.951,457.889,812.4659,1235.179,457.889,431.51
5137,SUN-TIMES MEDIA GROUP INC,SUTMQ,392.923,899.8589999999999,437.269,6.041,26.4,-44.969,-18.569000000000003,-18.569000000000003,9.643,757.113,-56.673,-633.82,78.046,418.7,392.7362,1259.642,418.7,437.269
5138,SUN-TIMES MEDIA GROUP INC,SUTMQ,282.685,791.586,247.554,0.003,24.8,-63.583,-38.783,124.704,7.937,132.595,271.63,-351.15,89.54,372.258,176.6578,866.595,372.258,411.041
5139,SUN-TIMES MEDIA GROUP INC,SUTMQ,203.554,309.73900000000003,215.81,0.0,26.665,-68.462,-41.797,108.04,7.504,112.355,-353.499,-787.755,58.824,323.85,4.1533,808.4580000000002,323.85,365.647
4025,SYNERGY BRANDS INC,SYBRQ,12.202,17.352999999999998,60.31,2.669,0.498,-0.726,-0.228,3.827,1.909,7.751,-2.5610000000000004,-38.919,9.63,64.137,8.2455,10.42,64.137,64.365
4026,SYNERGY BRANDS INC,SYBRQ,16.695999999999998,20.868,66.868,7.797999999999999,0.178,0.427,0.605,4.892,1.289,7.41,-2.674,-41.593,13.965,71.76,6.0221,15.208,71.76,71.155
4027,SYNERGY BRANDS INC,SYBRQ,16.655,31.44,80.706,12.028,0.478,2.498,2.9760000000000004,8.835,3.526,10.392,-0.105,-41.699,9.395,89.541,10.0819,22.42,89.541,86.565
4028,SYNERGY BRANDS INC,SYBRQ,18.022,32.42,86.141,11.841,0.636,2.408,3.044,9.892,4.027,10.934,0.354,-41.344,11.834,96.033,4.32,22.775,96.033,92.989
4029,SYNERGY BRANDS INC,SYBRQ,33.681999999999995,47.906000000000006,97.652,20.085,0.643,3.902,4.545,11.308,4.855,15.865,2.135,-39.21,18.867,108.96,11.6015,35.95,108.96,104.415
9965,TBS INTERNATIONAL PLC,TBSIQ,52.369,403.091,146.46,123.301,29.867,52.703,82.57,107.126,7.256,56.18600000000001,39.06,135.446,31.513,253.586,242.3078,179.487,253.586,171.016
9966,TBS INTERNATIONAL PLC,TBSIQ,80.362,559.113,178.43900000000002,157.467,36.022,102.44,138.46200000000002,177.166,11.123,78.618,98.249,230.755,35.964,355.605,917.5803,239.55,355.605,217.143
9967,TBS INTERNATIONAL PLC,TBSIQ,206.139,1041.685,289.0,326.129,73.479,209.275,282.754,322.633,12.079,101.828,191.777,411.703,54.371,611.633,299.897,443.389,611.633,328.879
9968,TBS INTERNATIONAL PLC,TBSIQ,120.06,953.588,219.323,0.0,95.87,-49.942,45.928,83.193,15.04,405.883,-67.04,350.115,41.86600000000001,302.516,219.7871,415.86,302.516,256.588
9969,TBS INTERNATIONAL PLC,TBSIQ,80.891,686.321,271.845,0.0,103.637,-13.005999999999998,90.631,139.988,17.512999999999998,380.507,-245.266,104.719,33.81,411.833,90.422,389.447,411.833,321.202
2465,TELEMETRIX INC,TLXTQ,0.105,0.47,2.985,0.3929999999999999,0.175,-2.778,-2.603,-2.603,0.0,4.995,-2.952,-55.988,0.0579999999999999,0.382,7.3904,5.388,0.382,2.985
2466,TELEMETRIX INC,TLXTQ,0.049,1.017,0.162,0.4379999999999999,0.1669999999999999,-3.778,-3.611,0.493,0.0,4.119,-13.716,-75.618,0.036,0.655,3.0,24.44400000000001,0.655,4.266
2467,TELEMETRIX INC,TLXTQ,0.216,1.013,0.299,0.12,0.158,-0.769,-0.611,0.307,0.0,5.055,-1.222,-76.84,0.201,0.606,0.5,25.662,0.606,1.217
2468,TELEMETRIX INC,TLXTQ,0.087,0.998,0.1369999999999999,0.0,0.171,-1.795,-1.624,0.291,0.0,7.263999999999999,-2.438,-79.277,0.0409999999999999,0.428,3.6097,7.2639999999999985,0.428,2.052
2469,TELEMETRIX INC,TLXTQ,0.088,0.7240000000000001,2.0980000000000003,0.5529999999999999,0.3379999999999999,-2.213,-1.875,-1.875,0.0,9.345,-2.908,-82.185,0.039,0.223,0.9024,9.898,0.223,2.0980000000000003
2115,TELEVIDEO INC,TELVQ,8.152999999999999,23.349,5.961,5.516,0.442,-4.918,-4.476,1.013,1.239,3.272,4.627,-87.87200000000001,1.633,6.974,5.655,15.033,6.974,11.45
2116,TELEVIDEO INC,TELVQ,5.374,15.903,5.754,5.198,0.4589999999999999,-3.544,-3.085,1.182,2.331,3.913,-6.464,-95.409,1.761,6.936,1.4703,15.124,6.936,10.021
2117,TELEVIDEO INC,TELVQ,4.268,12.894,6.587999999999999,4.8260000000000005,0.48,-2.915,-2.435,1.616,1.42,4.55,-2.634,-98.145,1.642,8.204,0.3959,14.851,8.204,10.639
2118,TELEVIDEO INC,TELVQ,5.647,12.776,7.086,4.419,0.47,-2.865,-2.395,1.5490000000000002,3.696,7.2010000000000005,-2.805,-100.56,0.998,8.635,2.0358,17.148,8.635,11.03
2119,TELEVIDEO INC,TELVQ,3.442,9.125,7.136,8.669,0.362,-1.561,-1.199,2.347,1.504,5.481,-0.474,-101.213,1.112,9.483,2.1489,14.15,9.483,10.682
3410,TELTRONICS INC,TELTQ,15.059,16.98,25.767,3.0810000000000004,1.992,2.015,4.007,20.462,5.97,15.385,3.816,-27.253,6.986000000000001,46.229,3.8003,19.566,46.229,42.222
3411,TELTRONICS INC,TELTQ,15.076,16.692,26.767,2.366,0.574,3.033,3.607,20.096,5.227,14.278,1.607,-26.168000000000003,8.512,46.863,2.9376,18.144,46.863,43.256
3412,TELTRONICS INC,TELTQ,16.311,18.033,25.014,4.125,0.44,0.0069999999999999,0.447,15.617,5.422999999999999,16.195,-2.07,-29.218000000000004,9.122,40.631,2.5944,22.52,40.631,40.184
3413,TELTRONICS INC,TELTQ,11.621,12.644,23.139,2.214,0.416,-2.944,-2.528,11.499,5.085,16.555999999999997,-3.281,-33.86,5.3660000000000005,34.638000000000005,0.2767,21.77,34.638000000000005,37.166
3414,TELTRONICS INC,TELTQ,10.424,11.543,25.421,1.029,0.236,6.938,7.174,17.671,4.823,11.386,5.4270000000000005,-29.416,4.856,43.092,13.4042,16.215,43.092,35.918
430,TERAFORCE TECHNOLOGY CORP,TERA,18.805,24.004,17.512,0.0,2.818,-20.811,-17.993,1.238,2.175,4.593,-29.572,-161.244,5.558,18.75,32.1368,4.593,18.75,36.743
431,TERAFORCE TECHNOLOGY CORP,TERA,8.105,10.196,6.544,0.0,1.4169999999999998,-14.905,-13.488,0.278,3.262,11.807,-21.549,-182.793,1.685,6.822,7.2818,11.807,6.822,20.31
